1.700989506	0.3784370422
3.268800481	0.4984185696
3.186923626	0.4995708466
3.944633118	0.5182452202
3.570419369	0.520455122
2.937852085	0.5266718864
5.063382136	0.5330207348
6.088298956	0.5491418839
5.545913116	0.5495793819
4.164472199	0.558809042
6.279754016	0.5655350685
4.573415733	0.5657858849
2.165811621	0.5660994053
7.409840043	0.5661997795
2.403937677	0.5672898293
3.831786208	0.5676083565
3.886884133	0.5760383606
5.16121062	0.5819711685
6.02104503	0.5825021267
4.451651744	0.5890095234
5.31771459	0.5965275764
5.225397694	0.60242486
4.694844879	0.6039946079
4.90435911	0.6097486019
4.685828635	0.6098301411
5.010510216	0.6185204983
6.122765299	0.6302611828
3.009308143	0.6340959072
6.260309646	0.6356751919
4.299668544	0.6426954269
8.703189419	0.6435420513
3.373134328	0.6457941532
9.732193244	0.6471393108
5.082355325	0.6475958824
7.424721872	0.648222208
5.158129274	0.65082407
2.334147027	0.6515097618
11.45255753	0.6527831554
9.653406291	0.6569268703
1.614065685	0.6612715721
6.354385534	0.6660268307
11.46965928	0.6689369678
13.92837171	0.6698739529
7.547669036	0.6716461182
7.833062883	0.6786074638
19.30226688	0.6792221069
5.201047488	0.6804285049
8.835383878	0.6841359138
4.933708018	0.6843943596
2.355886671	0.6860289574
4.918730064	0.6864352226
4.859366563	0.6939585209
8.592719059	0.6951384544
2.953968546	0.6973512173
10.59787167	0.7019484043
11.36523114	0.7080388069
12.78518275	0.7116999626
7.01789877	0.7120988369
9.624337285	0.7139108181
7.502766045	0.7267892361
5.964394588	0.7302231789
10.85557601	0.7304296494
9.850069153	0.7338514328
7.367535522	0.7340841293
15.50887813	0.7349097729
13.78070446	0.7396714687
12.7818069	0.7444496155
10.88690371	0.7484276295
5.013422826	0.7498633862
6.172091699	0.7508459091
5.153016553	0.7546434402
4.158031795	0.7562286854
6.071072988	0.7597970963
10.49782665	0.7612471581
4.225583834	0.7682673931
10.97005028	0.7682762146
10.51952672	0.7697324753
9.194775716	0.7716844082
8.71098166	0.77576828
11.36709705	0.7777853012
12.82386888	0.7789266109
5.799993108	0.7792634964
11.71927133	0.779936552
15.41991638	0.7801487446
3.759217507	0.7812082767
6.976859079	0.7836194038
9.960375555	0.7843716145
9.504360681	0.786854744
8.892863694	0.7927985191
4.07044392	0.797576189
6.735228582	0.7978043556
6.664598274	0.7999908924
2.823117533	0.8126034737
20.86177905	0.8137099743
6.976151777	0.8159880638
25.81601722	0.8169834614
19.80906869	0.8177726269
8.998220647	0.8258647919
12.68840303	0.8261682987
6.097118017	0.8273310661
5.570695692	0.8304336071
11.26007797	0.8309214115
9.306894112	0.835259676
14.90344127	0.8393006325
8.350752202	0.8413841724
14.12542539	0.8439061642
19.21550987	0.8473622799
10.22122861	0.8504617214
14.37909557	0.8538088799
6.357445494	0.8546931744
27.44075491	0.8592891693
15.85456022	0.8616776466
11.56413305	0.8641676903
11.77220091	0.8708198071
15.19237863	0.8800179958
52.56284091	0.8802187443
15.88419485	0.8809411526
7.602471325	0.8816525936
16.52070611	0.8826174736
14.8790282	0.8893675804
14.98737624	0.8922486305
7.049393003	0.8933813572
10.62265446	0.8937253952
13.15903333	0.8945786953
19.65269331	0.8952624798
17.50786981	0.9002985954
16.18146945	0.9037134647
10.73017197	0.9165179729
23.97980267	0.9198873043
46.81499633	0.9211711884
35.86413361	0.9269468784
16.26181762	0.9276690483
22.44554132	0.9277334213
34.46484346	0.9340620041
20.76599212	0.9348394871
32.11755886	0.9351115227
23.17890914	0.9427018166
5.283315269	0.9588727951
13.87481482	0.9729912281
7.943963687	0.9757471085
27.97760388	0.9795362949
6.53136716	0.9817831516
8.974158748	0.984900713
24.10676308	1.025295973
24.22071034	1.034978151
22.8060421	1.0401721
7.750490075	1.042749643
14.85465832	1.049309254
22.50650134	1.063841105
7.814184006	1.069491386
10.55008281	1.088152409
15.02270604	1.097394943
11.31532334	1.099924803
34.55894069	1.127247095
25.23777479	1.132753134
27.59966583	1.138211966
105.8044369	1.156642199
27.88051947	1.167981148
27.93366336	1.168046951
7.807160136	1.168110132
21.04985568	1.193971872
24.35056507	1.201294422
12.3826287	1.201324463
36.0934509	1.202300549
11.54004087	1.225025892
18.05881257	1.229177713
6.539095746	1.23300457
27.39912082	1.300388336
14.06556102	1.320481777
17.56891444	1.352183342
24.09305658	1.353387356
15.56834801	1.577257872
38.57170228	1.635513544
13.2703346	1.743110418
